tmdbId,director,actor1,actor2,actor3,description,poster_url,title,genres,movieId,text_soup
2171,David Wain,Janeane Garofalo,David Hyde Pierce,Michael Showalter,"The setting is Camp Firewood, the year 1981. It's the last day before everyone goes back to the real world, but there's still a summer's worth of unfinished business to resolve. At the center of the action is camp director Beth, who struggles to keep order while she falls in love with the local astrophysics professor. He is busy trying to save the camp from a deadly piece of NASA's Skylab which is hurtling toward earth. All that, plus: a dangerous waterfall rescue, love triangles, misfits, cool kids, and talking vegetable cans. The questions will all be resolved, of course, at the big talent show at the end of the day.",https://image.tmdb.org/t/p/w500/dVdHnfcLZFSscEUZqCzctwOVjC0.jpg,Wet Hot American Summer,Comedy,4649,"The setting is Camp Firewood, the year 1981. It's the last day before everyone goes back to the real world, but there's still a summer's worth of unfinished business to resolve. At the center of the action is camp director Beth, who struggles to keep order while she falls in love with the local astrophysics professor. He is busy trying to save the camp from a deadly piece of NASA's Skylab which is hurtling toward earth. All that, plus: a dangerous waterfall rescue, love triangles, misfits, cool kids, and talking vegetable cans. The questions will all be resolved, of course, at the big talent show at the end of the day. David Wain Janeane Garofalo Comedy"
14181,Ben Younger,Giovanni Ribisi,Vin Diesel,Nia Long,A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.,https://image.tmdb.org/t/p/w500/jFB5uvCZ3HXF00liAEAuOruCPs6.jpg,Boiler Room,Crime|Drama|Thriller,3298,A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds. Ben Younger Giovanni Ribisi Crime|Drama|Thriller
6878,Duwayne Dunham,Michael J. Fox,Sally Field,Don Ameche,"Before the Seavers leave for a family vacation to San Francisco, they drop off their pets -- Chance, an adventurous American bulldog; Shadow, a wise golden retriever; and Sassy, a cautious cat -- at a friend's ranch. But when the animals start to worry that they've been left for good, the three embark together on a treacherous and thrilling journey to find their way back home through the California wilderness.",https://image.tmdb.org/t/p/w500/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,1015,"Before the Seavers leave for a family vacation to San Francisco, they drop off their pets -- Chance, an adventurous American bulldog; Shadow, a wise golden retriever; and Sassy, a cautious cat -- at a friend's ranch. But when the animals start to worry that they've been left for good, the three embark together on a treacherous and thrilling journey to find their way back home through the California wilderness. Duwayne Dunham Michael J. Fox Adventure|Children|Drama"
10423,Rob Cohen,Jason Scott Lee,Lauren Holly,Robert Wagner,"This film is a glimpse into the life, love and the unconquerable spirit of the legendary Bruce Lee. From a childhood of rigorous martial arts training, Lee realizes his dream of opening his own kung-fu school in America. Before long, he is discovered by a Hollywood producer and begins a meteoric rise to fame and an all too short reign as one the most charismatic action heroes in cinema history.",https://image.tmdb.org/t/p/w500/lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg,Dragon: The Bruce Lee Story,Action|Drama,5055,"This film is a glimpse into the life, love and the unconquerable spirit of the legendary Bruce Lee. From a childhood of rigorous martial arts training, Lee realizes his dream of opening his own kung-fu school in America. Before long, he is discovered by a Hollywood producer and begins a meteoric rise to fame and an all too short reign as one the most charismatic action heroes in cinema history. Rob Cohen Jason Scott Lee Action|Drama"
6346,James Foley,Chris O'Donnell,Gene Hackman,Faye Dunaway,"Idealistic young attorney Adam Hall takes on the death row clemency case of his racist grandfather, Sam Cayhall, a former Ku Klux Klan member he has never met.",https://image.tmdb.org/t/p/w500/dHwB9Fn2uBEkxkMZZxWpxMGrhL3.jpg,"Chamber, The",Drama,1006,"Idealistic young attorney Adam Hall takes on the death row clemency case of his racist grandfather, Sam Cayhall, a former Ku Klux Klan member he has never met. James Foley Chris O'Donnell Drama"
1710,Jon Amiel,Sigourney Weaver,Holly Hunter,Dermot Mulroney,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,https://image.tmdb.org/t/p/w500/oMgwJb016znNZcpDR20eXxZoW8A.jpg,Copycat,Crime|Drama|Horror|Mystery|Thriller,22,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past. Jon Amiel Sigourney Weaver Crime|Drama|Horror|Mystery|Thriller
9429,John Fortenberry,Chris Kattan,Will Ferrell,Dan Hedaya,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",https://image.tmdb.org/t/p/w500/7oZ5xE4AL4D5EbeQUaoRxahgzJX.jpg,"Night at the Roxbury, A",Comedy,2296,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own. John Fortenberry Chris Kattan Comedy"
9772,Wolfgang Petersen,Harrison Ford,Gary Oldman,Glenn Close,"When Russian neo-nationalists hijack Air Force One, the world's most secure and extraordinary aircraft, the President is faced with a nearly impossible decision to give in to terrorist demands or sacrifice not only the country's dignity, but the lives of his wife and daughter.",https://image.tmdb.org/t/p/w500/juRFEbyx5JlNuYrZM50vcZmtN78.jpg,Air Force One,Action|Thriller,1608,"When Russian neo-nationalists hijack Air Force One, the world's most secure and extraordinary aircraft, the President is faced with a nearly impossible decision to give in to terrorist demands or sacrifice not only the country's dignity, but the lives of his wife and daughter. Wolfgang Petersen Harrison Ford Action|Thriller"
17795,Peter Segal,Jack Lemmon,James Garner,Dan Aykroyd,"They used to run the country. Now they're running for their lives! Two on-the-lam former Presidents of the United States. Framed in a scandal by the current President and pursued by armed agents, the two squabbling political foes plunge into a desperately frantic search for the evidence that will establish their innocence.",https://image.tmdb.org/t/p/w500/5odQxB2kTRyPOJiMjYY1SYHLVHs.jpg,My Fellow Americans,Comedy,1390,"They used to run the country. Now they're running for their lives! Two on-the-lam former Presidents of the United States. Framed in a scandal by the current President and pursued by armed agents, the two squabbling political foes plunge into a desperately frantic search for the evidence that will establish their innocence. Peter Segal Jack Lemmon Comedy"
10502,Mel Gibson,Mel Gibson,Nick Stahl,Margaret Whitton,"Justin McLeod is a former teacher who lives as a recluse on the edge of town after his face is disfigured from an automobile accident ten years earlier, in which a boy was incinerated--and for which he was convicted of involuntary manslaughter. Also suspected of being a paedophile, he is befriended by Chuck, causing the town's suspicions and hostility to be ignited.",https://image.tmdb.org/t/p/w500/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg,"Man Without a Face, The",Drama,491,"Justin McLeod is a former teacher who lives as a recluse on the edge of town after his face is disfigured from an automobile accident ten years earlier, in which a boy was incinerated--and for which he was convicted of involuntary manslaughter. Also suspected of being a paedophile, he is befriended by Chuck, causing the town's suspicions and hostility to be ignited. Mel Gibson Mel Gibson Drama"
13891,Alexander Payne,Laura Dern,Swoosie Kurtz,Kurtwood Smith,"""Citizen Ruth"" is the story of Ruth Stoops, a woman who nobody even noticed -- until she got pregnant. Now, everyone wants a piece of her. The film is a comedy about one woman caught in the ultimate tug-of-war: a clash of wild, noisy, ridiculous people that rapidly dissolves into a media circus.",https://image.tmdb.org/t/p/w500/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg,Citizen Ruth,Comedy|Drama,1392,"""Citizen Ruth"" is the story of Ruth Stoops, a woman who nobody even noticed -- until she got pregnant. Now, everyone wants a piece of her. The film is a comedy about one woman caught in the ultimate tug-of-war: a clash of wild, noisy, ridiculous people that rapidly dissolves into a media circus. Alexander Payne Laura Dern Comedy|Drama"
17711,Des McAnuff,June Foray,Keith Scott,Rene Russo,"Rocky and Bullwinkle have been living off the finances made from the reruns of their cartoon show. Boris and Natasha somehow manage to crossover into reality and team up with Fearless Leader, an evil criminal turned media mogul with some evil plans up his sleeve. Rocky and Bullwinkle must stop the three of them before they wreak havoc.",https://image.tmdb.org/t/p/w500/xCFSsftt2rglC81I6QLWcZSTCBM.jpg,"Adventures of Rocky and Bullwinkle, The",Adventure|Animation|Children|Comedy|Fantasy,3754,"Rocky and Bullwinkle have been living off the finances made from the reruns of their cartoon show. Boris and Natasha somehow manage to crossover into reality and team up with Fearless Leader, an evil criminal turned media mogul with some evil plans up his sleeve. Rocky and Bullwinkle must stop the three of them before they wreak havoc. Des McAnuff June Foray Adventure|Animation|Children|Comedy|Fantasy"
2133,Wolfgang Petersen,George Clooney,Mark Wahlberg,Diane Lane,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",https://image.tmdb.org/t/p/w500/vJPoxqgpfFNbGi0HyoNsjFeLCio.jpg,"Perfect Storm, The",Drama|Thriller,3755,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Wolfgang Petersen George Clooney Drama|Thriller"
10333,Barbra Streisand,Nick Nolte,Barbra Streisand,Blythe Danner,A troubled Southern man talks to his suicidal sister's psychiatrist about their family history and falls in love with her (and New York City) in the process.,https://image.tmdb.org/t/p/w500/ry9qfPhPcmXb3AuV1jLKNMqnXL1.jpg,"Prince of Tides, The",Drama|Romance,3528,A troubled Southern man talks to his suicidal sister's psychiatrist about their family history and falls in love with her (and New York City) in the process. Barbra Streisand Nick Nolte Drama|Romance
9691,Richard Donner,Sylvester Stallone,Antonio Banderas,Julianne Moore,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",https://image.tmdb.org/t/p/w500/wPmZYnaQpxwoHmwNwVhZ2IY0UbF.jpg,Assassins,Action|Crime|Thriller,23,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself. Richard Donner Sylvester Stallone Action|Crime|Thriller"
